run_id,algorithm,threads,pid,cpu_percent,memory_mb,num_threads,context_switches,uptime,timestamp,total_runtime
86,bubble,1,3626,96.5,5.84,2,2,24.05,1749023475.52,86.9
86,bubble,1,3626,106.0,5.84,2,2,24.15,1749023475.62,86.9
86,bubble,1,3626,96.5,5.84,2,2,24.26,1749023475.73,86.9
86,bubble,1,3626,96.4,5.84,2,2,24.36,1749023475.83,86.9
86,bubble,1,3626,106.1,5.84,2,2,24.47,1749023475.94,86.9
86,bubble,1,3626,96.4,5.84,2,2,24.57,1749023476.04,86.9
86,bubble,1,3626,96.5,5.84,2,2,24.67,1749023476.14,86.9
86,bubble,1,3626,106.0,5.84,2,2,24.78,1749023476.25,86.9
86,bubble,1,3626,96.5,5.84,2,2,24.88,1749023476.35,86.9
86,bubble,1,3626,106.1,5.84,2,2,24.98,1749023476.45,86.9
86,bubble,1,3626,96.5,5.84,2,2,25.09,1749023476.56,86.9
86,bubble,1,3626,96.4,5.84,2,2,25.19,1749023476.66,86.9
86,bubble,1,3626,106.2,5.84,2,2,25.29,1749023476.76,86.9
86,bubble,1,3626,96.4,5.84,2,2,25.4,1749023476.87,86.9
86,bubble,1,3626,96.5,5.84,2,2,25.5,1749023476.97,86.9
86,bubble,1,3626,96.4,5.84,2,2,25.61,1749023477.08,86.9
86,bubble,1,3626,106.1,5.84,2,2,25.71,1749023477.18,86.9
86,bubble,1,3626,96.4,5.84,2,2,25.81,1749023477.28,86.9
86,bubble,1,3626,106.1,5.84,2,2,25.92,1749023477.39,86.9
86,bubble,1,3626,96.4,5.84,2,2,26.02,1749023477.49,86.9
86,bubble,1,3626,96.5,5.84,2,2,26.12,1749023477.59,86.9
86,bubble,1,3626,106.0,5.84,2,2,26.23,1749023477.7,86.9
86,bubble,1,3626,96.5,5.84,2,2,26.33,1749023477.8,86.9
86,bubble,1,3626,96.4,5.84,2,2,26.44,1749023477.91,86.9
86,bubble,1,3626,106.1,5.84,2,2,26.54,1749023478.01,86.9
86,bubble,1,3626,96.4,5.84,2,2,26.64,1749023478.11,86.9
86,bubble,1,3626,106.1,5.84,2,2,26.75,1749023478.22,86.9
86,bubble,1,3626,96.4,5.84,2,2,26.85,1749023478.32,86.9
86,bubble,1,3626,96.5,5.84,2,2,26.95,1749023478.42,86.9
86,bubble,1,3626,106.0,5.84,2,2,27.06,1749023478.53,86.9
86,bubble,1,3626,96.5,5.84,2,2,27.16,1749023478.63,86.9
86,bubble,1,3626,96.4,5.84,2,2,27.26,1749023478.73,86.9
86,bubble,1,3626,106.1,5.84,2,2,27.37,1749023478.84,86.9
86,bubble,1,3626,96.0,5.84,2,2,27.47,1749023478.94,86.9
86,bubble,1,3626,106.0,5.84,2,2,27.58,1749023479.05,86.9
86,bubble,1,3626,96.4,5.84,2,2,27.68,1749023479.15,86.9
86,bubble,1,3626,96.4,5.84,2,2,27.78,1749023479.25,86.9
86,bubble,1,3626,106.1,5.84,2,2,27.89,1749023479.36,86.9
86,bubble,1,3626,96.4,5.84,2,2,27.99,1749023479.46,86.9
86,bubble,1,3626,96.5,5.84,2,2,28.1,1749023479.57,86.9
86,bubble,1,3626,96.4,5.84,2,2,28.2,1749023479.67,86.9
86,bubble,1,3626,106.1,5.84,2,2,28.3,1749023479.77,86.9
86,bubble,1,3626,96.4,5.84,2,2,28.41,1749023479.88,86.9
86,bubble,1,3626,106.2,5.84,2,2,28.51,1749023479.98,86.9
86,bubble,1,3626,96.4,5.84,2,2,28.61,1749023480.08,86.9
86,bubble,1,3626,96.5,5.84,2,2,28.72,1749023480.19,86.9
86,bubble,1,3626,106.1,5.84,2,2,28.82,1749023480.29,86.9
86,bubble,1,3626,96.4,5.84,2,2,28.92,1749023480.39,86.9
86,bubble,1,3626,96.4,5.84,2,2,29.03,1749023480.5,86.9
86,bubble,1,3626,106.2,5.84,2,2,29.13,1749023480.6,86.9
86,bubble,1,3626,96.4,5.84,2,2,29.24,1749023480.71,86.9
86,bubble,1,3626,106.0,5.84,2,2,29.34,1749023480.81,86.9
86,bubble,1,3626,96.4,5.84,2,2,29.44,1749023480.91,86.9
86,bubble,1,3626,96.5,5.84,2,2,29.55,1749023481.02,86.9
86,bubble,1,3626,106.0,5.84,2,2,29.65,1749023481.12,86.9
86,bubble,1,3626,96.5,5.84,2,2,29.75,1749023481.22,86.9
86,bubble,1,3626,96.4,5.84,2,2,29.86,1749023481.33,86.9
86,bubble,1,3626,106.1,5.84,2,2,29.96,1749023481.43,86.9
86,bubble,1,3626,96.4,5.84,2,2,30.07,1749023481.54,86.9
86,bubble,1,3626,96.5,5.84,2,2,30.17,1749023481.64,86.9
86,bubble,1,3626,106.0,5.84,2,2,30.27,1749023481.74,86.9
86,bubble,1,3626,96.5,5.84,2,2,30.38,1749023481.85,86.9
86,bubble,1,3626,96.4,5.84,2,2,30.48,1749023481.95,86.9
86,bubble,1,3626,106.1,5.84,2,2,30.58,1749023482.05,86.9
86,bubble,1,3626,96.3,5.84,2,2,30.69,1749023482.16,86.9
86,bubble,1,3626,96.4,5.84,2,2,30.79,1749023482.26,86.9
86,bubble,1,3626,106.0,5.84,2,2,30.9,1749023482.37,86.9
86,bubble,1,3626,96.5,5.84,2,2,31.0,1749023482.47,86.9
86,bubble,1,3626,96.4,5.84,2,2,31.1,1749023482.57,86.9
86,bubble,1,3626,106.0,5.84,2,2,31.21,1749023482.68,86.9
86,bubble,1,3626,96.4,5.84,2,2,31.31,1749023482.78,86.9
86,bubble,1,3626,106.1,5.84,2,2,31.41,1749023482.88,86.9
86,bubble,1,3626,96.4,5.84,2,2,31.52,1749023482.99,86.9
86,bubble,1,3626,96.5,5.84,2,2,31.62,1749023483.09,86.9
86,bubble,1,3626,106.0,5.84,2,2,31.72,1749023483.19,86.9
86,bubble,1,3626,96.5,5.84,2,2,31.83,1749023483.3,86.9
86,bubble,1,3626,96.4,5.84,2,2,31.93,1749023483.4,86.9
86,bubble,1,3626,106.1,5.84,2,2,32.04,1749023483.51,86.9
86,bubble,1,3626,96.4,5.84,2,2,32.14,1749023483.61,86.9
86,bubble,1,3626,106.1,5.84,2,2,32.24,1749023483.71,86.9
86,bubble,1,3626,96.3,5.84,2,2,32.35,1749023483.82,86.9
86,bubble,1,3626,96.5,5.84,2,2,32.45,1749023483.92,86.9
86,bubble,1,3626,105.7,5.84,2,2,32.55,1749023484.02,86.9
86,bubble,1,3626,96.2,5.84,2,2,32.66,1749023484.13,86.9
86,bubble,1,3626,96.1,5.84,2,2,32.76,1749023484.23,86.9
86,bubble,1,3626,106.1,5.84,2,2,32.87,1749023484.34,86.9
86,bubble,1,3626,96.4,5.84,2,2,32.97,1749023484.44,86.9
86,bubble,1,3626,96.5,5.84,2,2,33.07,1749023484.54,86.9
86,bubble,1,3626,106.0,5.84,2,2,33.18,1749023484.65,86.9
86,bubble,1,3626,96.5,5.84,2,2,33.28,1749023484.75,86.9
86,bubble,1,3626,96.2,5.84,2,2,33.38,1749023484.85,86.9
86,bubble,1,3626,105.7,5.84,2,2,33.49,1749023484.96,86.9
86,bubble,1,3626,96.5,5.84,2,2,33.59,1749023485.06,86.9
86,bubble,1,3626,106.1,5.84,2,2,33.7,1749023485.17,86.9
86,bubble,1,3626,96.4,5.84,2,2,33.8,1749023485.27,86.9
86,bubble,1,3626,96.4,5.84,2,2,33.9,1749023485.37,86.9
86,bubble,1,3626,106.2,5.84,2,2,34.01,1749023485.48,86.9
86,bubble,1,3626,96.4,5.84,2,2,34.11,1749023485.58,86.9
86,bubble,1,3626,96.5,5.84,2,2,34.21,1749023485.68,86.9
86,bubble,1,3626,106.0,5.84,2,2,34.32,1749023485.79,86.9
86,bubble,1,3626,96.5,5.84,2,2,34.42,1749023485.89,86.9
86,bubble,1,3626,96.3,5.84,2,2,34.53,1749023486.0,86.9
86,bubble,1,3626,106.1,5.84,2,2,34.63,1749023486.1,86.9
86,bubble,1,3626,96.4,5.84,2,2,34.73,1749023486.2,86.9
86,bubble,1,3626,106.2,5.84,2,2,34.84,1749023486.31,86.9
86,bubble,1,3626,96.4,5.84,2,2,34.94,1749023486.41,86.9
86,bubble,1,3626,96.5,5.84,2,2,35.04,1749023486.51,86.9
86,bubble,1,3626,106.0,5.84,2,2,35.15,1749023486.62,86.9
86,bubble,1,3626,96.2,5.84,2,2,35.25,1749023486.72,86.9
86,bubble,1,3626,96.4,5.84,2,2,35.36,1749023486.83,86.9
86,bubble,1,3626,106.0,5.84,2,2,35.46,1749023486.93,86.9
86,bubble,1,3626,96.5,5.84,2,2,35.56,1749023487.03,86.9
86,bubble,1,3626,96.4,5.84,2,2,35.67,1749023487.14,86.9
86,bubble,1,3626,106.1,5.84,2,2,35.77,1749023487.24,86.9
86,bubble,1,3626,96.4,5.84,2,2,35.87,1749023487.34,86.9
86,bubble,1,3626,96.5,5.84,2,2,35.98,1749023487.45,86.9
86,bubble,1,3626,106.0,5.84,2,2,36.08,1749023487.55,86.9
86,bubble,1,3626,96.5,5.84,2,2,36.19,1749023487.66,86.9
86,bubble,1,3626,96.4,5.84,2,2,36.29,1749023487.76,86.9
86,bubble,1,3626,106.1,5.84,2,2,36.39,1749023487.86,86.9
86,bubble,1,3626,96.4,5.84,2,2,36.5,1749023487.97,86.9
86,bubble,1,3626,106.1,5.84,2,2,36.6,1749023488.07,86.9
86,bubble,1,3626,96.4,5.84,2,2,36.7,1749023488.17,86.9
86,bubble,1,3626,96.5,5.84,2,2,36.81,1749023488.28,86.9
86,bubble,1,3626,106.0,5.84,2,2,36.91,1749023488.38,86.9
86,bubble,1,3626,96.5,5.84,2,2,37.02,1749023488.49,86.9
86,bubble,1,3626,96.3,5.84,2,2,37.12,1749023488.59,86.9
86,bubble,1,3626,106.1,5.84,2,2,37.22,1749023488.69,86.9
86,bubble,1,3626,96.4,5.84,2,2,37.33,1749023488.8,86.9
86,bubble,1,3626,106.1,5.84,2,2,37.43,1749023488.9,86.9
86,bubble,1,3626,96.4,5.84,2,2,37.53,1749023489.0,86.9
86,bubble,1,3626,96.2,5.84,2,2,37.64,1749023489.11,86.9
86,bubble,1,3626,106.2,5.84,2,2,37.74,1749023489.21,86.9
86,bubble,1,3626,96.2,5.84,2,2,37.85,1749023489.32,86.9
86,bubble,1,3626,96.5,5.84,2,2,37.95,1749023489.42,86.9
86,bubble,1,3626,106.1,5.84,2,2,38.05,1749023489.52,86.9
86,bubble,1,3626,96.5,5.84,2,2,38.16,1749023489.63,86.9
86,bubble,1,3626,96.4,5.84,2,2,38.26,1749023489.73,86.9
86,bubble,1,3626,106.1,5.84,2,2,38.36,1749023489.83,86.9
86,bubble,1,3626,96.3,5.84,2,2,38.47,1749023489.94,86.9
86,bubble,1,3626,96.5,5.84,2,2,38.57,1749023490.04,86.9
86,bubble,1,3626,106.0,5.84,2,2,38.67,1749023490.14,86.9
86,bubble,1,3626,96.5,5.84,2,2,38.78,1749023490.25,86.9
86,bubble,1,3626,96.4,5.84,2,2,38.88,1749023490.35,86.9
86,bubble,1,3626,106.1,5.84,2,2,38.99,1749023490.46,86.9
86,bubble,1,3626,96.4,5.84,2,2,39.09,1749023490.56,86.9
86,bubble,1,3626,106.1,5.84,2,2,39.19,1749023490.66,86.9
86,bubble,1,3626,96.4,5.84,2,2,39.3,1749023490.77,86.9
86,bubble,1,3626,96.5,5.84,2,2,39.4,1749023490.87,86.9
86,bubble,1,3626,106.1,5.84,2,2,39.5,1749023490.97,86.9
86,bubble,1,3626,96.5,5.84,2,2,39.61,1749023491.08,86.9
86,bubble,1,3626,96.4,5.84,2,2,39.71,1749023491.18,86.9
86,bubble,1,3626,106.2,5.84,2,2,39.82,1749023491.29,86.9
86,bubble,1,3626,96.4,5.84,2,2,39.92,1749023491.39,86.9
86,bubble,1,3626,96.5,5.84,2,2,40.02,1749023491.49,86.9
86,bubble,1,3626,106.2,5.84,2,2,40.13,1749023491.6,86.9
86,bubble,1,3626,96.5,5.84,2,2,40.23,1749023491.7,86.9
86,bubble,1,3626,106.2,5.84,2,2,40.33,1749023491.8,86.9
86,bubble,1,3626,96.3,5.84,2,2,40.44,1749023491.91,86.9
86,bubble,1,3626,96.5,5.84,2,2,40.54,1749023492.01,86.9
86,bubble,1,3626,106.1,5.84,2,2,40.64,1749023492.11,86.9
86,bubble,1,3626,96.5,5.84,2,2,40.75,1749023492.22,86.9
86,bubble,1,3626,96.4,5.84,2,2,40.85,1749023492.32,86.9
86,bubble,1,3626,96.5,5.84,2,2,40.96,1749023492.43,86.9
86,bubble,1,3626,106.1,5.84,2,2,41.06,1749023492.53,86.9
86,bubble,1,3626,96.5,5.84,2,2,41.16,1749023492.63,86.9
86,bubble,1,3626,106.0,5.84,2,2,41.27,1749023492.74,86.9
86,bubble,1,3626,96.4,5.84,2,2,41.37,1749023492.84,86.9
86,bubble,1,3626,96.4,5.84,2,2,41.47,1749023492.94,86.9
86,bubble,1,3626,106.2,5.84,2,2,41.58,1749023493.05,86.9
86,bubble,1,3626,96.4,5.84,2,2,41.68,1749023493.15,86.9
86,bubble,1,3626,96.5,5.84,2,2,41.79,1749023493.26,86.9
86,bubble,1,3626,105.9,5.84,2,2,41.89,1749023493.36,86.9
86,bubble,1,3626,96.4,5.84,2,2,41.99,1749023493.46,86.9
86,bubble,1,3626,106.1,5.84,2,2,42.1,1749023493.57,86.9
86,bubble,1,3626,96.5,5.84,2,2,42.2,1749023493.67,86.9
86,bubble,1,3626,96.4,5.84,2,2,42.3,1749023493.77,86.9
86,bubble,1,3626,106.1,5.84,2,2,42.41,1749023493.88,86.9
86,bubble,1,3626,96.3,5.84,2,2,42.51,1749023493.98,86.9
86,bubble,1,3626,96.5,5.84,2,2,42.61,1749023494.08,86.9
86,bubble,1,3626,106.0,5.84,2,2,42.72,1749023494.19,86.9
86,bubble,1,3626,96.5,5.84,2,2,42.82,1749023494.29,86.9
86,bubble,1,3626,96.4,5.84,2,2,42.93,1749023494.4,86.9
86,bubble,1,3626,106.1,5.84,2,2,43.03,1749023494.5,86.9
86,bubble,1,3626,96.2,5.84,2,2,43.13,1749023494.6,86.9
86,bubble,1,3626,106.2,5.84,2,2,43.24,1749023494.71,86.9
86,bubble,1,3626,96.2,5.84,2,2,43.34,1749023494.81,86.9
86,bubble,1,3626,96.6,5.84,2,2,43.44,1749023494.91,86.9
86,bubble,1,3626,96.4,5.84,2,2,43.55,1749023495.02,86.9
86,bubble,1,3626,106.2,5.84,2,2,43.65,1749023495.12,86.9
86,bubble,1,3626,96.4,5.84,2,2,43.76,1749023495.23,86.9
86,bubble,1,3626,96.5,5.84,2,2,43.86,1749023495.33,86.9
